class	reason	detail	body	params
NEVER-MATCHED	missing-term	missing=['(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)', '80'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) this localinv_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) this localinv_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "this", "localinv_", "80"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_6_ stack0o_1 inv_ System.Object)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) this localinv_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) this localinv_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "this", "localinv_", "temp3_0"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_3_ this BasicMethodology.x stack0i_1)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) this localinv_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this localinv_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "this", "localinv_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!66) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) ?p_!66 inv_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?p_!66 inv_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "?p_!66", "inv_", "80"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!66) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) ?p_!66 inv_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?p_!66 inv_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "?p_!66", "inv_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!66) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!66 inv_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!66 inv_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!66", "inv_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!66) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) ?p_!66 localinv_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?p_!66 localinv_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "?p_!66", "localinv_", "80"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!66) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) ?p_!66 localinv_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?p_!66 localinv_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "?p_!66", "localinv_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= (select2 Heap_6_ this BasicMethodology.c) ?p_!66) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!66 localinv_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!66 localinv_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!66", "localinv_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!66 ownerFrame_) PeerGroupPlaceholder_) (= (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!66 ownerRef_) localinv_) (BaseClass_ (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!66 ownerFrame_))) (not (subtypes (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!66 ownerRef_) inv_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!66 ownerFrame_))) (not (or (not (= (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!66 inv_) (typeof_ ?p_!66))) (not (= (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!66 localinv_) (typeof_ ?p_!66))))) (not (= (IsHeap (store2 Heap_3_ this BasicMethodology.x stack0i_1)) Smt.true)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "?p_!66"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerRef_) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!66 ownerRef_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!66 ownerRef_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!66", "ownerRef_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= exposeVersion_ ownerRef_) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) ?p_!66 ownerRef_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?p_!66 ownerRef_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "?p_!66", "ownerRef_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= Component.y ownerRef_) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) ?p_!66 ownerRef_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?p_!66 ownerRef_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "?p_!66", "ownerRef_", "80"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) ?p_!66 ownerFrame_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?p_!66 ownerFrame_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "?p_!66", "ownerFrame_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= exposeVersion_ ownerFrame_) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) ?p_!66 ownerFrame_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) ?p_!66 ownerFrame_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "?p_!66", "ownerFrame_", "temp3_0"]
NESTED	unresolved-outer-bound-var		(or (= Component.y ownerFrame_) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) ?p_!66 ownerFrame_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) ?p_!66 ownerFrame_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "?p_!66", "ownerFrame_", "80"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (not (= (IsHeap Heap_8_) Smt.true)) (= (select2 Heap_8_ this (AsRepField BasicMethodology.c BasicMethodology)) nullObject) (not (or (not (= (select2 Heap_8_ (select2 Heap_8_ this (AsRepField BasicMethodology.c BasicMethodology)) ownerRef_) this)) (not (= (select2 Heap_8_ (select2 Heap_8_ this (AsRepField BasicMethodology.c BasicMethodology)) ownerFrame_) BasicMethodology)))))	["Heap_8_", "this", "BasicMethodology.c", "BasicMethodology"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)', '80'] nested_product=False	(or (= Component.y localinv_) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) localinv_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) localinv_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "(select2 Heap_6_ this BasicMethodology.c)", "localinv_", "80"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_6_ stack0o_1 inv_ System.Object)'] nested_product=False	(or (= exposeVersion_ localinv_) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) localinv_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) localinv_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "(select2 Heap_6_ this BasicMethodology.c)", "localinv_", "temp3_0"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_3_ this BasicMethodology.x stack0i_1)'] nested_product=False	(or (= inv_ localinv_) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) localinv_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) localinv_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "(select2 Heap_6_ this BasicMethodology.c)", "localinv_", "System.Object"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)', '80'] nested_product=False	(or (= Component.y inv_) (= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) Component.y 80) (select2 Heap_6_ this BasicMethodology.c) inv_) (select2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) inv_)))	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_6_ this BasicMethodology.c)", "Component.y", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "80"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)', '80'] nested_product=False	(= (select2 (store2 (store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0) (select2 Heap_8_ this BasicMethodology.c) Component.y 80) (select2 Heap_8_ this BasicMethodology.c) Component.y) 80)	["(store2 Heap_7_ stack0o_1 exposeVersion_ temp3_0)", "(select2 Heap_8_ this BasicMethodology.c)", "Component.y", "80"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_3_ this BasicMethodology.x stack0i_1)'] nested_product=False	(= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) inv_) System.Object)	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "System.Object"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_6_ stack0o_1 inv_ System.Object)'] nested_product=False	(or (= exposeVersion_ inv_) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) (select2 Heap_6_ this BasicMethodology.c) inv_) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) inv_)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "temp3_0"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (not (subtypes (select2 Heap_8_ stack0o_2 inv_) Component)) (= (select2 Heap_8_ stack0o_2 inv_) Component))	["(select2 Heap_8_ stack0o_2 inv_)"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_6_ stack0o_1 inv_ System.Object)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_6_ stack0o_1 inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) exposeVersion_ temp3_0) this BasicMethodology.c) (select2 (store2 Heap_6_ stack0o_1 inv_ System.Object) this BasicMethodology.c)))	["(store2 Heap_6_ stack0o_1 inv_ System.Object)", "(select2 Heap_6_ this BasicMethodology.c)", "exposeVersion_", "this", "BasicMethodology.c", "temp3_0"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_3_ this BasicMethodology.x stack0i_1)'] nested_product=False	(or (= (select2 Heap_6_ this BasicMethodology.c) this) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 Heap_6_ this BasicMethodology.c) inv_ System.Object) this BasicMethodology.c) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this BasicMethodology.c)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "this", "BasicMethodology.c", "System.Object"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_2_ this exposeVersion_ temp1_0)'] nested_product=False	(or (= this (select2 Heap_6_ this BasicMethodology.c)) (= (select2 (store2 (store2 Heap_2_ this exposeVersion_ temp1_0) this BasicMethodology.x (select2 Heap_4_ this BasicMethodology.x)) (select2 Heap_6_ this BasicMethodology.c) inv_) (select2 (store2 Heap_2_ this exposeVersion_ temp1_0) (select2 Heap_6_ this BasicMethodology.c) inv_)))	["(store2 Heap_2_ this exposeVersion_ temp1_0)", "this", "BasicMethodology.x", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "(select2 Heap_4_ this BasicMethodology.x)"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_1_ this inv_ System.Object)', 'temp1_0'] nested_product=False	(or (= this (select2 Heap_6_ this BasicMethodology.c)) (= (select2 (store2 (store2 Heap_1_ this inv_ System.Object) this exposeVersion_ temp1_0) (select2 Heap_6_ this BasicMethodology.c) inv_) (select2 (store2 Heap_1_ this inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) inv_)))	["(store2 Heap_1_ this inv_ System.Object)", "this", "exposeVersion_", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "temp1_0"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)'] nested_product=False	(or (= this (select2 Heap_6_ this BasicMethodology.c)) (= (select2 (store2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) inv_) (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) (select2 Heap_6_ this BasicMethodology.c) inv_)))	["(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)", "this", "inv_", "(select2 Heap_6_ this BasicMethodology.c)", "inv_", "System.Object"]
NEVER-MATCHED	missing-term	missing=['(typeof_ (select2 Heap_0_ this BasicMethodology.c))'] nested_product=False	(or (not (subtypes (typeof_ (select2 Heap_0_ this BasicMethodology.c)) Component)) (= (typeof_ (select2 Heap_0_ this BasicMethodology.c)) Component))	["(typeof_ (select2 Heap_0_ this BasicMethodology.c))"]
NEVER-MATCHED	missing-term	missing=['(select2 Heap_0_ this BasicMethodology.c)'] nested_product=False	(= (= (Is_ (select2 Heap_0_ this BasicMethodology.c) Component) Smt.true) (or (= (select2 Heap_0_ this BasicMethodology.c) nullObject) (subtypes (typeof_ (select2 Heap_0_ this BasicMethodology.c)) Component)))	["(select2 Heap_0_ this BasicMethodology.c)", "Component"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (not (= (AsNonNullRefField BasicMethodology.c Component) BasicMethodology.c)) (= (AsRefField BasicMethodology.c Component) BasicMethodology.c))	["BasicMethodology.c", "Component"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)'] nested_product=False	(or (not (= (IsHeap (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)) Smt.true)) (= (Is_ (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this (AsRefField BasicMethodology.c Component)) Component) Smt.true))	["(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)", "this", "BasicMethodology.c", "Component"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_3_ this BasicMethodology.x stack0i_1)'] nested_product=False	(or (not (= (IsHeap (store2 Heap_3_ this BasicMethodology.x stack0i_1)) Smt.true)) (= (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this (AsRepField BasicMethodology.c BasicMethodology)) nullObject) (not (or (not (= (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this (AsRepField BasicMethodology.c BasicMethodology)) ownerRef_) this)) (not (= (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this (AsRepField BasicMethodology.c BasicMethodology)) ownerFrame_) BasicMethodology)))))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "this", "BasicMethodology.c", "BasicMethodology"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_2_ this exposeVersion_ temp1_0)'] nested_product=False	(or (= this (select2 Heap_6_ this BasicMethodology.c)) (= (select2 (store2 (store2 Heap_2_ this exposeVersion_ temp1_0) this BasicMethodology.x (select2 Heap_4_ this BasicMethodology.x)) (select2 Heap_6_ this BasicMethodology.c) localinv_) (select2 (store2 Heap_2_ this exposeVersion_ temp1_0) (select2 Heap_6_ this BasicMethodology.c) localinv_)))	["(store2 Heap_2_ this exposeVersion_ temp1_0)", "this", "BasicMethodology.x", "(select2 Heap_6_ this BasicMethodology.c)", "localinv_", "(select2 Heap_4_ this BasicMethodology.x)"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_1_ this inv_ System.Object)', 'temp1_0'] nested_product=False	(or (= this (select2 Heap_6_ this BasicMethodology.c)) (= (select2 (store2 (store2 Heap_1_ this inv_ System.Object) this exposeVersion_ temp1_0) (select2 Heap_6_ this BasicMethodology.c) localinv_) (select2 (store2 Heap_1_ this inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) localinv_)))	["(store2 Heap_1_ this inv_ System.Object)", "this", "exposeVersion_", "(select2 Heap_6_ this BasicMethodology.c)", "localinv_", "temp1_0"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)'] nested_product=False	(or (= this (select2 Heap_6_ this BasicMethodology.c)) (= (select2 (store2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this inv_ System.Object) (select2 Heap_6_ this BasicMethodology.c) localinv_) (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) (select2 Heap_6_ this BasicMethodology.c) localinv_)))	["(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)", "this", "inv_", "(select2 Heap_6_ this BasicMethodology.c)", "localinv_", "System.Object"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (not (= (IsHeap Heap_0_) Smt.true)) (= (select2 Heap_0_ this (AsRepField BasicMethodology.c BasicMethodology)) nullObject) (not (or (not (= (select2 Heap_0_ (select2 Heap_0_ this (AsRepField BasicMethodology.c BasicMethodology)) ownerRef_) this)) (not (= (select2 Heap_0_ (select2 Heap_0_ this (AsRepField BasicMethodology.c BasicMethodology)) ownerFrame_) BasicMethodology)))))	["Heap_0_", "this", "BasicMethodology.c", "BasicMethodology"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)', '(select2 Heap_0_ this BasicMethodology.c)'] nested_product=False	(or (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) (select2 Heap_0_ this BasicMethodology.c) ownerFrame_) PeerGroupPlaceholder_) (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) (select2 Heap_0_ this BasicMethodology.c) ownerRef_) localinv_) (BaseClass_ (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) (select2 Heap_0_ this BasicMethodology.c) ownerFrame_))) (not (subtypes (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) (select2 Heap_0_ this BasicMethodology.c) ownerRef_) inv_) (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) (select2 Heap_0_ this BasicMethodology.c) ownerFrame_))) (not (or (not (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) (select2 Heap_0_ this BasicMethodology.c) inv_) (typeof_ (select2 Heap_0_ this BasicMethodology.c)))) (not (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) (select2 Heap_0_ this BasicMethodology.c) localinv_) (typeof_ (select2 Heap_0_ this BasicMethodology.c)))))) (not (= (IsHeap (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)) Smt.true)))	["(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)", "(select2 Heap_0_ this BasicMethodology.c)"]
NEVER-MATCHED	missing-term	missing=['(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)'] nested_product=False	(or (not (= (IsHeap (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)) Smt.true)) (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this (AsRepField BasicMethodology.c BasicMethodology)) nullObject) (not (or (not (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this (AsRepField BasicMethodology.c BasicMethodology)) ownerRef_) this)) (not (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this (AsRepField BasicMethodology.c BasicMethodology)) ownerFrame_) BasicMethodology)))))	["(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)", "this", "BasicMethodology.c", "BasicMethodology"]
NEVER-MATCHED	trigger-did-not-fire	args present, no rejection evidence in run	(or (= NonNullFieldsAreInitialized_ BasicMethodology.c) (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this BasicMethodology.c) (select2 Heap_0_ this BasicMethodology.c)))	["Heap_0_", "this", "NonNullFieldsAreInitialized_", "this", "BasicMethodology.c", "Smt.true"]
NESTED	unresolved-outer-bound-var		(or (= NonNullFieldsAreInitialized_ ownerFrame_) (= (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) ?o_!64 ownerFrame_) (select2 Heap_0_ ?o_!64 ownerFrame_)))	["Heap_0_", "this", "NonNullFieldsAreInitialized_", "?o_!64", "ownerFrame_", "Smt.true"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) this inv_ System.Object) ?o_!64 ownerFrame_) (select2 (store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true) ?o_!64 ownerFrame_)))	["(store2 Heap_0_ this NonNullFieldsAreInitialized_ Smt.true)", "this", "inv_", "?o_!64", "ownerFrame_", "System.Object"]
NESTED	unresolved-outer-bound-var		(or (= exposeVersion_ ownerFrame_) (= (select2 (store2 (store2 Heap_1_ this inv_ System.Object) this exposeVersion_ temp1_0) ?o_!64 ownerFrame_) (select2 (store2 Heap_1_ this inv_ System.Object) ?o_!64 ownerFrame_)))	["(store2 Heap_1_ this inv_ System.Object)", "this", "exposeVersion_", "?o_!64", "ownerFrame_", "temp1_0"]
NESTED	unresolved-outer-bound-var		(or (= BasicMethodology.x ownerFrame_) (= (select2 (store2 (store2 Heap_2_ this exposeVersion_ temp1_0) this BasicMethodology.x (select2 Heap_4_ this BasicMethodology.x)) ?o_!64 ownerFrame_) (select2 (store2 Heap_2_ this exposeVersion_ temp1_0) ?o_!64 ownerFrame_)))	["(store2 Heap_2_ this exposeVersion_ temp1_0)", "this", "BasicMethodology.x", "?o_!64", "ownerFrame_", "(select2 Heap_4_ this BasicMethodology.x)"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) this inv_ BasicMethodology) ?o_!64 ownerFrame_) (select2 (store2 Heap_3_ this BasicMethodology.x stack0i_1) ?o_!64 ownerFrame_)))	["(store2 Heap_3_ this BasicMethodology.x stack0i_1)", "this", "inv_", "?o_!64", "ownerFrame_", "BasicMethodology"]
NESTED	unresolved-outer-bound-var		(or (= inv_ ownerFrame_) (= (select2 (store2 (store2 Heap_12_ this inv_ BasicMethodology) this inv_ SubClass) ?o_!64 ownerFrame_) (select2 (store2 Heap_12_ this inv_ BasicMethodology) ?o_!64 ownerFrame_)))	["(store2 Heap_12_ this inv_ BasicMethodology)", "this", "inv_", "?o_!64", "ownerFrame_", "SubClass"]
NESTED	unresolved-outer-bound-var		(or (= ?o_!64 nullObject) (not (= (select2 Heap_ ?o_!64 allocated_) Smt.true)) (not (or (not (= (select2 Heap_ ?o_!64 ownerRef_) (select2 Heap_0_ ?o_!64 ownerRef_))) (not (= (select2 Heap_ ?o_!64 ownerFrame_) (select2 Heap_0_ ?o_!64 ownerFrame_))))))	["?o_!64"]
